X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude,Name_Normalized
192267.074774154,7962997.87529968,4657,9157,ETINA,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.40082,30.08745,etina
164833.089976938,7949554.85385249,4658,9158,KUNDAI RAIL BLOCK 4,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.51798,29.82585,kundai rail block 4
193311.159425504,7950932.47186897,4659,9159,MADHODHA,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.50988,30.09549,madhodha
233958.409725583,7917492.06356796,4660,9160,MANYONI,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.81734,30.47568,manyoni
161499.314111391,7934263.99224026,4661,9161,MUNYATI,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.65543,29.79173,munyati
167615.109136835,7965011.67756616,4662,9162,NGEZI SALVATION ARMY,Mashonaland West,Secondary,Mhondoro Ngezi,S2,-18.37893,29.85471,ngezi salvation army
202509.203361525,7957223.16531715,4663,9163,QUEENSDALE,Mashonaland West,Secondary,Mhondoro Ngezi,S3,-18.45441,30.18345,queensdale
175818.580389798,8012259.73893504,4664,9165,CHISHAYAVHUDZI,Mashonaland West,Secondary,Chegutu,S3,-17.95376,29.9397,chishayavhudzi
241074.026248983,8013679.73941791,4665,9166,CHITENDERANO/ELSTONE,Mashonaland West,Secondary,Chegutu,S3,-17.94967,30.55543,chitenderano/elstone
194391.760570766,8009094.16322168,4666,9167,DANANGWE,Mashonaland West,Secondary,Chegutu,S3,-17.98502,30.1144,danangwe
251051.321521511,7972965.15743384,4667,9168,JUNCTION ADVENTIST,Mashonaland West,Secondary,Chegutu,S3,-18.31852,30.64465,junction adventist
249084.781176831,7991113.34659605,4668,9169,MAVHUDZI,Mashonaland West,Secondary,Chegutu,S3,-18.1544,30.62828,mavhudzi
182036.848233509,8001527.17061006,4669,9170,MURAMBE,Mashonaland West,Secondary,Chegutu,S3,-18.05155,29.9967,murambe
255803.962424919,7974479.89939433,4670,9171,MUZAVAZI,Mashonaland West,Secondary,Chegutu,S3,-18.30539,30.68977,muzavazi
222432.215685237,7975992.94578172,4671,9172,NAEMOOR,Mashonaland West,Secondary,Chegutu,S3,-18.28765,30.37449,naemoor
229019.90265771,7958784.95882428,4672,9173,RUTARA,Mashonaland West,Secondary,Chegutu,S3,-18.44387,30.43446,rutara
230363.706751695,8000473.39592437,4673,9174,SARUWE,Mashonaland West,Secondary,Chegutu,S3,-18.06762,30.45267,saruwe
264328.686606858,8010371.34626512,4674,9175,SHERWOOD,Mashonaland West,Secondary,Chegutu,S3,-17.98219,30.77448,sherwood
199325.52067993,7973722.41554359,4675,9176,TIVERTON,Mashonaland West,Secondary,Chegutu,S3,-18.30502,30.15578,tiverton
210691.309455454,8000907.58185052,4676,9177,WICKLOW,Mashonaland West,Secondary,Chegutu,S3,-18.06116,30.26703,wicklow
235378.919723914,7969722.82593877,4677,9178,ZIBWOWA,Mashonaland West,Secondary,Chegutu,S3,-18.34591,30.49605,zibwowa
216383.939939053,8104014.25812584,4678,9179,BUWI,Mashonaland West,Secondary,Zvimba,S3,-17.13095,30.33446,buwi
226828.632616016,8036562.40364496,4679,9180,CORNWAY COLLEGE,Mashonaland West,Secondary,Zvimba,S1,-17.74131,30.42401,cornway college
,,4680,9181,SODBURY,Mashonaland West,Secondary,Zvimba,S3,,0,sodbury
179509.087310708,8039136.75947141,4681,9182,CHINYABOWA,Mashonaland West,Secondary,Zvimba,S3,-17.71171,29.9786,chinyabowa
238247.86759309,8105255.90070175,4682,9183,DALSTON,Mashonaland West,Secondary,Zvimba,S3,-17.12234,30.53995,dalston
234339.198378806,8121425.99034374,4683,9184,GREATGAIN,Mashonaland West,Secondary,Zvimba,S3,-16.97586,30.50518,greatgain
272101.472067321,8027789.72265626,4684,9185,HERBERT CHITEPO,Mashonaland West,Secondary,Zvimba,S3,-17.82569,30.84974,herbert chitepo
230959.845287786,8105647.44963476,4685,9186,KATAWA,Mashonaland West,Secondary,Zvimba,S3,-17.11796,30.47155,katawa
226789.023378477,8036664.85419106,4686,9187,SABINA MUGABE MEMORIAL HIGH SCHOOL,Mashonaland West,Secondary,Zvimba,S3,-17.74038,30.42365,sabina mugabe memorial high school
196008.724853924,8022681.43374511,4687,9188,KUMUKAKWAVATEMA,Mashonaland West,Secondary,Zvimba,S3,-17.86259,30.13163,kumukakwavatema
233522.749781936,8047147.85018915,4688,9189,MUNHONDO,Mashonaland West,Secondary,Zvimba,S3,-17.64654,30.48842,munhondo
213003.599056808,8037412.51161154,4689,9190,MUPUMBU,Mashonaland West,Secondary,Zvimba,S3,-17.73188,30.29386,mupumbu
202824.443954697,8039967.17450449,4690,9191,MUROMBEDZI,Mashonaland West,Secondary,Zvimba,S3,-17.70747,30.19832,murombedzi
235211.050735793,8091514.17001887,4691,9192,MUTSONZOWA,Mashonaland West,Secondary,Zvimba,S3,-17.24609,30.50977,mutsonzowa
216010.126817759,8080457.34496725,4692,9194,PINDI PARK,Mashonaland West,Secondary,Zvimba,S3,-17.34361,30.32789,pindi park
211139.195247882,8089457.4935524,4693,9195,RIVERSIDE,Mashonaland West,Secondary,Zvimba,S3,-17.26173,30.28329,riverside
260683.667335554,8034736.86033485,4694,9196,ROYDEN,Mashonaland West,Secondary,Zvimba,S1,-17.76173,30.74286,royden
236727.095661185,8067061.67434274,4695,9197,RUKOBA,Mashonaland West,Secondary,Zvimba,S3,-17.46709,30.52105,rukoba
276428.486596177,8040953.55617648,4696,9198,ST MARNOCKS,Mashonaland West,Secondary,Zvimba,S3,-17.70723,30.89194,st marnocks
228179.945921087,8043942.0497906,4697,9199,ST. MARYS KASAWE,Mashonaland West,Secondary,Zvimba,S3,-17.67484,30.43769,st. marys kasawe
214444.643069517,8066511.76794454,4698,9200,STRATHDON,Mashonaland West,Secondary,Zvimba,S3,-17.46933,30.31133,strathdon
216176.273097039,8054408.76792737,4699,9201,KARIGAMOMBE T T C,Mashonaland West,Secondary,Zvimba,S3,-17.57883,30.32602,karigamombe t t c
215638.462250619,7989761.3071656,4700,9202,MUSARIRI,Mashonaland West,Secondary,Chegutu,S3,-18.16245,30.31219,musariri
48963.2370143404,8168313.61710851,4701,9203,MAHOMBEKOMBE,Mashonaland West,Secondary,Kariba,S2,-16.52448,28.7764,mahombekombe
29147.3503564243,8082788.65585218,4702,9204,MAMVURAMACHENA ADVENTIST,Mashonaland West,Secondary,Kariba,S3,-17.29145,28.57324,mamvuramachena adventist
-4104.09527039557,8117054.76786934,4703,9205,NABALENGE,Mashonaland West,Secondary,Kariba,S3,-16.97563,28.26921,nabalenge
-6660.4095082478,8093036.77346153,4704,9206,NEGANDE,Mashonaland West,Secondary,Kariba,S3,-17.19143,28.23978,negande
5636.96422220435,8099056.36646701,4705,9207,ST MICHAELS,Mashonaland West,Secondary,Kariba,S3,-17.13989,28.35639,st michaels
37580.8426028564,8093575.45386693,4706,9208,CHIDYAMUGWAMU,Mashonaland West,Secondary,Kariba,S3,-17.19596,28.65464,chidyamugwamu
58530.7515831026,8139888.3099367,4707,9209,GATSHE GATSHE,Mashonaland West,Secondary,Kariba,S3,-16.78256,28.86031,gatshe gatshe
82147.7172772057,8127510.52725227,4708,9210,KUDZANAI,Mashonaland West,Secondary,Kariba,S3,-16.89852,29.07908,kudzanai
-1459.19082610251,8131964.76572444,4709,9211,CHALALA,Mashonaland West,Secondary,Kariba,S3,-16.84188,28.29731,chalala
119114.790391906,8132591.49826776,4710,9212,MAGUNJE BARRACKS,Mashonaland West,Secondary,Hurungwe,S3,-16.85903,29.42631,magunje barracks
105931.183185954,8139055.29620074,4711,9213,KAHONDE,Mashonaland West,Secondary,Hurungwe,S3,-16.79853,29.30393,kahonde
145166.242462685,8164842.95909322,4712,9214,HELWYN,Mashonaland West,Secondary,Hurungwe,S3,-16.57209,29.67548,helwyn
101398.7444685,8105394.50073942,4713,9215,DZIMAIWE,Mashonaland West,Secondary,Hurungwe,S3,-17.10139,29.25547,dzimaiwe
77306.7838719216,8114196.32544053,4714,9216,DEVE,Mashonaland West,Secondary,Hurungwe,S3,-17.01771,29.03121,deve
117580.245798106,8083207.73676388,4715,9217,MARERE,Mashonaland West,Secondary,Hurungwe,S3,-17.3043,29.40339,marere
169812.469748136,8148964.09640367,4716,9218,BAKWA,Mashonaland West,Secondary,Hurungwe,S3,-16.71898,29.90384,bakwa
95534.5495696993,8092785.53977328,4717,9219,BASHUNGWE,Mashonaland West,Secondary,Hurungwe,S3,-17.21409,29.19815,bashungwe
171195.562862833,8161096.32286234,4718,9220,CHIBARA,Mashonaland West,Secondary,Hurungwe,S3,-16.60966,29.91855,chibara
150208.768126617,8137930.69130763,4719,9221,CHIEDZA KAROI,Mashonaland West,Secondary,Hurungwe,S3,-16.81572,29.71852,chiedza karoi
166062.170170219,8173563.25399587,4720,9222,CHIKOVA,Mashonaland West,Secondary,Hurungwe,S3,-16.49641,29.87231,chikova
119783.282560206,8092975.43399566,4721,9223,CHINHERE,Mashonaland West,Secondary,Hurungwe,S3,-17.21655,29.42578,chinhere
125039.074820993,8190669.90316066,4722,9224,CHIPFUKO,Mashonaland West,Secondary,Hurungwe,S3,-16.33596,29.49135,chipfuko
118761.114387337,8102919.23528755,4723,9225,ZVARAI,Mashonaland West,Secondary,Hurungwe,S3,-17.12667,29.41791,zvarai
159740.167685236,8161014.46499561,4724,9226,CHITENJE,Mashonaland West,Secondary,Hurungwe,S3,-16.60878,29.8113,chitenje
108453.107301904,8085333.14483202,4725,9227,CHIJAWI,Mashonaland West,Secondary,Hurungwe,S3,-17.28357,29.31806,chijawi
128526.935849457,8169000.47411466,4726,9228,CHISAPE,Mashonaland West,Secondary,Hurungwe,S3,-16.53203,29.52046,chisape
110028.450319052,8162501.5860216,4727,9229,CHITIKIRA,Mashonaland West,Secondary,Hurungwe,S3,-16.5877,29.34633,chitikira
105246.689819321,8118575.0292414,4728,9230,CHIVAKANENYAMA,Mashonaland West,Secondary,Hurungwe,S3,-16.98316,29.29391,chivakanenyama
90708.401345142,8120325.01392307,4729,9231,DENDEREDZI,Mashonaland West,Secondary,Hurungwe,S3,-16.96485,29.15796,denderedzi
174027.469589071,8173168.03866331,4730,9232,DETE,Mashonaland West,Secondary,Hurungwe,S3,-16.50108,29.94678,dete
137876.323898077,8091107.65718487,4731,9233,DIXIE SEC,Mashonaland West,Secondary,Hurungwe,S3,-17.23635,29.59533,dixie sec
138940.6895062,8147225.61009019,4732,9234,GOODHOPE,Mashonaland West,Secondary,Hurungwe,S3,-16.73013,29.61443,goodhope
127550.03561341,8103058.33385331,4733,9235,GWIWA,Mashonaland West,Secondary,Hurungwe,S3,-17.12686,29.5004,gwiwa
129179.628873725,8132070.95219575,4734,9236,HESKETH PARK,Mashonaland West,Secondary,Hurungwe,S3,-16.86535,29.52053,hesketh park
135523.369874818,8187494.90827428,4735,9237,HUYO,Mashonaland West,Secondary,Hurungwe,S3,-16.36622,29.58883,huyo
143286.244634447,8190665.5608252,4736,9238,KABIDZA,Mashonaland West,Secondary,Hurungwe,S3,-16.33877,29.66188,kabidza
96301.2763101713,8118137.77379606,4737,9239,ZVIMHONJA,Mashonaland West,Secondary,Hurungwe,S3,-16.98556,29.20998,zvimhonja
160840.585032179,8150476.73233329,4738,9240,KACHIVA,Mashonaland West,Secondary,Hurungwe,S3,-16.70405,29.82003,kachiva
126919.259397599,8092393.45074132,4739,9241,MAGAMBA MADZIMOYO,Mashonaland West,Secondary,Hurungwe,S3,-17.22298,29.49267,magamba madzimoyo
110877.059266646,8130219.24070487,4740,9242,MAHORORO,Mashonaland West,Secondary,Hurungwe,S3,-16.87907,29.34872,mahororo
112124.762155611,8102144.01595766,4741,9243,MAHWADA,Mashonaland West,Secondary,Hurungwe,S3,-17.13255,29.35551,mahwada
147799.055698223,8184865.49575963,4742,9244,MAHWAU SEC,Mashonaland West,Secondary,Hurungwe,S3,-16.39178,29.70318,mahwau sec
79209.0894506853,8106769.70604042,4743,9245,MAGORORO,Mashonaland West,Secondary,Hurungwe,S3,-17.08503,29.04763,magororo
153075.46074012,8186050.84548743,4744,9246,MANYENYEDZI,Mashonaland West,Secondary,Hurungwe,S3,-16.38185,29.75269,manyenyedzi
103479.005878191,8125382.65690497,4745,9247,MASHUMA,Mashonaland West,Secondary,Hurungwe,S3,-16.92145,29.27855,mashuma
172142.837250454,8139327.78083703,4746,9248,MAUYA ADVENTIST,Mashonaland West,Secondary,Hurungwe,S3,-16.80629,29.92427,mauya adventist
128050.696568878,8080122.27887145,4747,9249,MBEZO,Mashonaland West,Secondary,Hurungwe,S3,-17.33388,29.5012,mbezo
108128.42483137,8114467.86386784,4748,9250,MENOEMBWA,Mashonaland West,Secondary,Hurungwe,S3,-17.0207,29.3202,menoembwa
137643.445150768,8122476.34305636,4749,9251,MONTESUMA,Mashonaland West,Secondary,Hurungwe,S3,-16.95326,29.59829,montesuma
128178.254671223,8144993.69800328,4750,9252,MUKUYU,Mashonaland West,Secondary,Hurungwe,S3,-16.74859,29.51328,mukuyu
152388.786111061,8107736.87222947,4751,9253,MUKWE,Mashonaland West,Secondary,Hurungwe,S3,-17.08854,29.73424,mukwe
134844.675545134,8158723.99658303,4752,9254,MUTORANHANGA,Mashonaland West,Secondary,Hurungwe,S3,-16.62574,29.57792,mutoranhanga
137507.750240995,8133538.29428762,4753,9255,NYAKASIKANA,Mashonaland West,Secondary,Hurungwe,S3,-16.85342,29.59881,nyakasikana
156317.002659381,8146093.96100115,4754,9256,NYAMA,Mashonaland West,Secondary,Hurungwe,S3,-16.74295,29.777,nyama
175623.50126272,8123718.26313488,4755,9257,NYAMAHAPE,Mashonaland West,Secondary,Hurungwe,S3,-16.94768,29.95463,nyamahape
119456.243667189,8183094.96437033,4756,9258,NYAMAKATE,Mashonaland West,Secondary,Hurungwe,S3,-16.40343,29.43794,nyamakate
84802.9708830185,8138365.2814207,4757,9259,NYANGWIZHU,Mashonaland West,Secondary,Hurungwe,S3,-16.8011,29.10596,nyangwizhu
137654.045124587,8091332.03591465,4758,9260,OLDONYO,Mashonaland West,Secondary,Hurungwe,S3,-17.23429,29.59328,oldonyo
87852.6563861253,8095330.78332803,4759,9261,RENGWE,Mashonaland West,Secondary,Hurungwe,S3,-17.18976,29.12654,rengwe
125030.73098871,8121080.17820099,4760,9262,ST BONIFACE,Mashonaland West,Secondary,Hurungwe,S3,-16.96385,29.47981,st boniface
134925.143598795,8139889.18053751,4761,9263,TAVOY,Mashonaland West,Secondary,Hurungwe,S3,-16.79571,29.57564,tavoy
164612.287011855,8135504.58417821,4762,9264,ZEBRA DOWNS,Mashonaland West,Secondary,Hurungwe,S3,-16.83973,29.85313,zebra downs
222749.753988686,8123887.68473787,4763,9265,PAMWECHETE,Mashonaland West,Secondary,Zvimba,S3,-16.95227,30.39673,pamwechete
,,4764,9266,DELAMORE,Mashonaland West,Secondary,Zvimba,S3,,0,delamore
159835.618312373,8161058.08622382,4765,9267,CHIKORA,Mashonaland West,Secondary,Hurungwe,S3,-16.6084,29.8122,chikora
,,4766,9268,MELTING POT,Mashonaland West,Secondary,Makonde,S1,,0,melting pot
,,4770,9285,BOSBURY,Mashonaland West,Secondary,Chegutu,S3,,0,bosbury
,,4771,9287,CHEGUTU ADVENTIST,Mashonaland West,Secondary,Chegutu,S2,,0,chegutu adventist
,,4772,9288,MUPFURE,Mashonaland West,Secondary,Chegutu,S3,,0,mupfure
,,4773,9289,NYATSANGA SECONDARY,Mashonaland West,Secondary,Chegutu,S3,,0,nyatsanga secondary
,,4778,9294,SONGALALO SECONDARY,Mashonaland West,Secondary,Hurungwe,S3,,0,songalalo secondary
,,4779,9296,INTELLECT COLLEGE,Mashonaland West,Secondary,Chegutu,S2,,0,intellect college
,,4780,9298,FIELD AIR BASE SECONDARY,Mashonaland West,Secondary,Chegutu,S3,,0,field air base secondary
,,4781,9299,KEMUKAKA SECONDARY,Mashonaland West,Secondary,Makonde,S3,,0,kemukaka secondary
,,4786,9305,BLUE WATER ACADEMY,Mashonaland West,Secondary,Makonde,S2,,0,blue water academy
,,4789,9321,WESTVIEW COLLEGE,Mashonaland West,Secondary,Chegutu,S1,,,westview college
,,4790,9322,JAMETON INDEPENDENT COLLEGE,Mashonaland West,Secondary,Chegutu,S2,,,jameton independent college
272043.076843479,7792243.88422418,4794,10003,ZIMUTO,Masvingo,Secondary,Masvingo,S2,-19.95297,30.82184,zimuto
265439.599755081,7792883.41773639,4796,10005,GOKOMERE HIGH,Masvingo,Secondary,Masvingo,S1,-19.94641,30.75886,gokomere high
307143.094850299,7816387.39269708,4797,10006,MUKARO,Masvingo,Secondary,Gutu,S3,-19.7387,31.1596,mukaro
352573.580931082,7822046.88757356,4798,10007,CHINGOMBE II,Masvingo,Secondary,Gutu,S2,-19.6915,31.59347,chingombe ii
314621.610015882,7757260.81761617,4800,10009,JICHIDZA,Masvingo,Secondary,Zaka,S3,-20.27347,31.22496,jichidza
244311.861150565,7748627.80060395,4805,10014,CHIBI HIGH,Masvingo,Secondary,Chivi,S1,-20.3433,30.5509,chibi high
247352.083217382,7716547.3767011,4806,10015,BEREJENA,Masvingo,Secondary,Chivi,S3,-20.63333,30.57545,berejena
272906.572656206,7792678.09430314,4807,10016,MARGARETHA HUGO,Masvingo,Secondary,Masvingo,S3,-19.94915,30.83014,margaretha hugo
269067.093627783,7687525.5885127,4812,10021,LUNDI HIGH,Masvingo,Secondary,Mwenezi,S3,-20.89817,30.77989,lundi high
312911.748985764,7826582.36226615,4813,10022,GUTU HIGH,Masvingo,Secondary,Gutu,S2,-19.64717,31.21565,gutu high
330186.20419335,7824122.49484989,4818,10027,DEWURE,Masvingo,Secondary,Gutu,S1,-19.67095,31.38013,dewure
369568.591843745,7733826.3906515,4819,10028,MASHOKO,Masvingo,Secondary,Bikita,S3,-20.48972,31.74927,mashoko
363622.258004417,7784235.62555923,4820,10029,SILVEIRA HIGH,Masvingo,Secondary,Bikita,S1,-20.0339,31.69607,silveira high
336893.520125449,7743437.06349474,4822,10031,ST ANTHONY,Masvingo,Secondary,Zaka,S3,-20.40037,31.4369,st anthony
343679.634715638,7786569.41785226,4824,10033,PAMUSHANA,Masvingo,Secondary,Bikita,S3,-20.01131,31.50564,pamushana
277727.038286426,7840341.64016583,4825,10034,SERIMA,Masvingo,Secondary,Gutu,S2,-19.51927,30.88186,serima
335489.673935455,7828266.89034776,4827,10036,MUTERO,Masvingo,Secondary,Gutu,S2,-19.63396,31.43107,mutero
361428.426588099,7668961.79726391,4828,10037,HIPPO VALLEY,Masvingo,Secondary,Chiredzi,S3,-21.07509,31.66609,hippo valley
342607.692900294,7671214.78414127,4829,10038,TERRY GOSS,Masvingo,Secondary,Chiredzi,S3,-21.05322,31.48517,terry goss
270993.845927307,7777925.75919852,4830,10039,MASVINGO CHRISTIAN,Masvingo,Secondary,Masvingo,S2,-20.08214,30.81003,masvingo christian
371108.473081699,7817261.92015613,4831,10040,MUNYIKWA,Masvingo,Secondary,Gutu,S3,-19.73603,31.76994,munyikwa
343099.981076788,7829577.28917005,4832,10041,CHADZAMIRA,Masvingo,Secondary,Gutu,S3,-19.62274,31.50374,chadzamira
320128.105311046,7799269.76335402,4833,10042,CHENINGA,Masvingo,Secondary,Gutu,S3,-19.89455,31.28181,cheninga
286894.894694235,7845995.42305849,4834,10043,MAKURA,Masvingo,Secondary,Gutu,S3,-19.46921,30.96982,makura
319987.665456044,7766868.83489684,4835,10044,ZIVAVOSE,Masvingo,Secondary,Zaka,S3,-20.1872,31.27728,zivavose
287785.180541602,7746000.17179359,4836,10045,MANUNURE HIGH,Masvingo,Secondary,Masvingo,S3,-20.37237,30.96678,manunure high
330331.698225804,7801252.91658403,4837,10046,CHIWARA,Masvingo,Secondary,Gutu,S3,-19.87755,31.37943,chiwara
282936.127384707,7813355.46315737,4838,10047,MAVHIRINGIDZE,Masvingo,Secondary,Masvingo,S3,-19.76356,30.92835,mavhiringidze
334787.995621836,7739888.65065018,4839,10048,ST JOSEPH TONGOONA,Masvingo,Secondary,Zaka,S3,-20.43224,31.4164,st joseph tongoona
328338.482607746,7735849.53672779,4840,10049,MAGURA,Masvingo,Secondary,Zaka,S3,-20.46815,31.35421,magura
336969.913241838,7716712.87529407,4841,10050,DZORO,Masvingo,Secondary,Zaka,S3,-20.64177,31.43518,dzoro
338320.632886679,7736225.89466577,4842,10051,CHIMBWEMBWE,Masvingo,Secondary,Zaka,S3,-20.46563,31.44992,chimbwembwe
298011.279976285,7757640.27200319,4843,10052,RUKOVO,Masvingo,Secondary,Masvingo,S3,-20.26836,31.06602,rukovo
358954.161341998,7724926.00492153,4845,10054,MATARA,Masvingo,Secondary,Zaka,S3,-20.56936,31.6468,matara
367316.278407729,7740194.92172509,4846,10055,CHIZONDO,Masvingo,Secondary,Bikita,S3,-20.43203,31.72815,chizondo
227565.023226361,7753633.75861203,4847,10057,ZVAMAPERE,Masvingo,Secondary,Chivi,S3,-20.29579,30.39137,zvamapere
358976.790823123,7817187.5251272,4848,10058,CHINGOMBE 1,Masvingo,Secondary,Gutu,S3,-19.73587,31.65418,chingombe 1
370368.624526251,7830523.9807853,4849,10059,MATARUSE SEC,Masvingo,Secondary,Gutu,S3,-19.61616,31.7638,mataruse sec
350475.456249185,7826834.47526264,4850,10060,ZIMBIZI,Masvingo,Secondary,Gutu,S3,-19.64809,31.57384,zimbizi
232270.534331483,7734938.6420614,4851,10061,MAKAMBA (DAVIRA),Masvingo,Secondary,Chivi,S3,-20.46522,30.4336,makamba (davira)
243905.282605934,7725287.40080105,4852,10062,ARCH MUNAKA,Masvingo,Secondary,Chivi,S3,-20.55396,30.54366,arch munaka
355837.087677462,7844094.76409905,4853,10063,MAGOMBEDZE,Masvingo,Secondary,Gutu,S3,-19.49255,31.62629,magombedze
234385.944952729,7760476.30857688,4854,10064,TAMBUDZAI,Masvingo,Secondary,Chivi,S3,-20.23498,30.45764,tambudzai
327411.07284536,7715701.40353202,4855,10065,DEKEZA (SVIBA),Masvingo,Secondary,Zaka,S3,-20.65005,31.34336,dekeza (sviba)
268828.789230544,7710062.89035797,4856,10066,KUSHINGA,Masvingo,Secondary,Chivi,S3,-20.69465,30.78058,kushinga
224964.977733467,7774760.31130883,4857,10067,MASUNDA NORTH,Masvingo,Secondary,Chivi,S3,-20.10471,30.3697,masunda north
260443.54569348,7715554.75451737,4858,10068,CHAMANHANZVA,Masvingo,Secondary,Chivi,S3,-20.64401,30.70087,chamanhanzva
277832.034105448,7833723.47106696,4859,10069,CHIRIGA,Masvingo,Secondary,Gutu,S3,-19.57905,30.88208,chiriga
319836.306209381,7825956.10456787,4860,10070,MUSHAYAVANHU,Masvingo,Secondary,Gutu,S3,-19.65347,31.28161,mushayavanhu
332472.449586122,7832041.3613904,4861,10071,CHESVINGO,Masvingo,Secondary,Gutu,S3,-19.59961,31.40264,chesvingo
309600.26743815,7836265.57748441,4862,10072,MAKUMBE,Masvingo,Secondary,Gutu,S3,-19.55939,31.18506,makumbe
317311.163544515,7806952.83205027,4863,10073,MAUNGWA,Masvingo,Secondary,Gutu,S3,-19.82489,31.25567,maungwa
299802.927185451,7802919.13450925,4864,10074,CHIMEDZA,Masvingo,Secondary,Gutu,S3,-19.85961,31.08813,chimedza
293716.654267958,7814506.02034925,4867,10077,NDAWI,Masvingo,Secondary,Gutu,S3,-19.75433,31.03132,ndawi
303099.68303199,7789621.21691822,4869,10079,GUNI,Masvingo,Secondary,Gutu,S3,-19.98005,31.11818,guni
299612.674447539,7750483.87184831,4871,10081,DAITAI,Masvingo,Secondary,Masvingo,S3,-20.33316,31.08055,daitai
335384.047410452,7763570.02775973,4873,10083,MUTIMWI,Masvingo,Secondary,Zaka,S3,-20.21838,31.42428,mutimwi
343311.935237603,7751754.23342068,4875,10085,CHINORUMBA,Masvingo,Secondary,Zaka,S3,-20.32578,31.49912,chinorumba
338708.889025116,7750859.29897908,4877,10087,ZAKA HIGH,Masvingo,Secondary,Zaka,S3,-20.33348,31.45496,zaka high
